price(euros),energy_class,climate_class,subtype,district,bathroom_lavatory_counts,is_rent,rent_or_sale,floor_num,rooms_num,bedrooms_num,area(m^2)
860000,E,E,Apartment,Paris 16th (75016),1,False,sale,Ground,4,1,91.92
530000,E,B,Apartment,Paris 16th (75016),0,False,sale,5,2,0,37.19
2650000,E,E,Apartment,Paris 6th (75006),2,False,sale,1,5,2,148.0
2100000,E,E,Apartment,Paris 7th (75007),3,False,sale,2,5,3,132.0
2600000,D,E,Apartment,Paris 7th (75007),3,False,sale,2,6,3,156.63
765000,A,A,Apartment,Paris 16th (75016),2,False,sale,8,2,2,41.15
525000,G,C,Apartment,Paris 6th (75006),2,False,sale,6,2,2,32.53
660000,D,F,Apartment,Paris 15th (75015),1,False,sale,16,2,1,60.58
780000,D,D,Apartment,Paris 18th (75018),2,False,sale,2,3,2,60.03
2900000,D,E,Apartment,Paris 16th (75016),2,False,sale,9,3,2,115.0
520000,D,B,Apartment,Paris 9th (75009),1,False,sale,Ground,2,1,38.7
945000,E,B,Apartment,Paris 4th (75004),2,False,sale,4,3,2,54.1
550000,D,B,Apartment,Paris 6th (75006),1,False,sale,1,2,1,31.0
895000,C,E,Apartment,Paris 15th (75015),2,False,sale,2,4,2,73.2
1820000,F,E,Apartment,Paris 16th (75016),3,False,sale,2,4,3,104.72
549000,D,E,Apartment,Paris 5th (75005),1,False,sale,3,2,1,34.7
1400000,D,E,Apartment,Paris 17th (75017),4,False,sale,Ground,5,4,116.87
880000,D,E,Apartment,Paris 8th (75008),2,False,sale,4,3,2,68.92
1365000,E,E,Apartment,Paris 16th (75016),2,False,sale,6,5,2,98.0
2850000,C,D,Apartment,Paris 5th (75005),3,False,sale,1,8,3,208.18
1590000,C,A,Apartment,Paris 15th (75015),3,False,sale,9,6,3,146.0
1395000,E,E,Apartment,Paris 7th (75007),4,False,sale,2,4,4,74.0
485000,F,C,Apartment,Paris 4th (75004),2,False,sale,3,2,2,35.0
1500000,D,E,Apartment,Paris 4th (75004),2,False,sale,1,4,2,82.2
37000,D,E,Garage/Parking,Paris 6th (75006),0,False,sale,3,4,0,12.68
2650000,E,D,Apartment,Paris 6th (75006),3,False,sale,5,5,3,137.53
2990000,D,D,Apartment,Paris 16th (75016),2,False,sale,1,5,2,221.0
1295000,E,D,Apartment,Paris 15th (75015),1,False,sale,2,4,1,99.76
1230000,E,A,Apartment,Paris 13th (75013),3,False,sale,7,4,3,96.0
437000,A,A,Apartment,Paris 5th (75005),1,False,sale,5,1,1,31.2
1040000,D,B,Apartment,Paris 17th (75017),2,False,sale,3,4,2,92.65
1040000,G,C,Apartment,Paris 7th (75007),2,False,sale,1,3,2,63.81
1270000,D,D,House,Paris 13th (75013),3,False,sale,5,6,3,130.24
1415000,E,F,Apartment,Paris 17th (75017),3,False,sale,Top,4,3,86.45
1450000,D,D,Apartment,Paris 16th (75016),0,False,sale,Ground,6,0,121.26
660000,D,E,Apartment,Paris 5th (75005),2,False,sale,2,2,2,49.02
3330000,G,F,Apartment,Paris 16th (75016),3,False,sale,2,6,3,214.2
1980000,D,D,Apartment,Paris 15th (75015),2,False,sale,6,4,2,110.0
2195000,G,F,Apartment,Paris 17th (75017),4,False,sale,4,5,4,173.0
1390000,E,B,Apartment,Paris 6th (75006),2,False,sale,3,3,2,59.52
1575000,A,A,Apartment,Paris 16th (75016),3,False,sale,2,5,3,125.0
1650000,C,A,Apartment,Paris 16th (75016),2,False,sale,5,4,2,85.0
1590000,D,D,Apartment,Paris 5th (75005),2,False,sale,4,4,2,107.48
1890000,F,F,Apartment,Paris 5th (75005),2,False,sale,3,5,2,105.96
1040000,D,A,Apartment,Paris 17th (75017),2,False,sale,11,3,2,69.73
960000,C,A,Apartment,Paris 13th (75013),3,False,sale,7,5,3,84.0
1320000,D,E,Apartment,Paris 8th (75008),2,False,sale,5,4,2,89.42
450000,G,G,Apartment,Paris 17th (75017),1,False,sale,3,2,1,38.27
1950000,G,F,Apartment,Paris 4th (75004),2,False,sale,3,5,2,144.21
1950000,F,F,Apartment,Paris 7th (75007),2,False,sale,Ground,5,2,149.0
2400000,C,D,Apartment,Paris 6th (75006),2,False,sale,2,6,2,132.98
200000,A,A,Apartment,Paris 9th (75009),0,False,sale,6,1,0,15.51
1250000,A,A,Apartment,Paris 8th (75008),2,False,sale,5,1,2,45.0
780000,E,E,Apartment,Paris 5th (75005),1,False,sale,5,2,1,49.0
300000,G,C,Apartment,Paris 7th (75007),1,False,sale,Ground,4,1,24.17
1060000,A,A,Apartment,Paris 17th (75017),2,False,sale,4,4,2,81.3
2090000,C,D,Apartment,Paris 9th (75009),3,False,sale,2,7,3,184.14
1060000,E,E,Apartment,Paris 16th (75016),1,False,sale,5,4,1,91.92
495000,D,D,Apartment,Paris 17th (75017),2,False,sale,4,2,2,47.46
598000,E,E,Apartment,Paris 3rd (75003),2,False,sale,1,2,2,47.0
662000,C,D,Apartment,Paris 13th (75013),2,False,sale,7,2,2,56.5
995000,D,D,Apartment,Paris 9th (75009),2,False,sale,2,4,2,91.01
399000,E,D,Apartment,Paris 4th (75004),2,False,sale,1,1,2,26.6
2290000,D,E,Apartment,Paris 8th (75008),3,False,sale,5,6,3,146.1
1595000,G,F,Apartment,Paris 7th (75007),2,False,sale,2,4,2,87.5
2675000,D,B,Apartment,Paris 7th (75007),4,False,sale,1,4,4,108.56
550000,E,F,Apartment,Paris 18th (75018),2,False,sale,1,2,2,53.5
329000,D,D,Apartment,Paris 17th (75017),1,False,sale,1,2,1,37.52
2700000,A,A,Apartment,Paris 8th (75008),4,False,sale,5,5,4,140.36
3100000,D,E,Apartment,Paris 16th (75016),2,False,sale,9,5,2,120.0
3555000,B,C,Apartment,Paris 8th (75008),4,False,sale,4,7,4,212.2
3150000,D,E,Apartment,Paris 6th (75006),3,False,sale,6,5,3,180.11
285000,C,C,Apartment,Paris 5th (75005),1,False,sale,6,1,1,21.9
1090000,D,D,Apartment,Paris 17th (75017),2,False,sale,2,4,2,81.11
1207500,A,A,Apartment,Paris 13th (75013),2,False,sale,5,4,2,85.49
1895000,A,A,Apartment,Paris 16th (75016),0,False,sale,3,6,0,150.01
570000,D,F,Apartment,Paris 8th (75008),2,False,sale,5,2,2,35.29
244000,G,F,Apartment,Paris 6th (75006),0,False,sale,3,1,0,25.6
495000,G,D,Apartment,Paris 16th (75016),2,False,sale,3,2,2,44.85
950560,G,G,Apartment,Paris 5th (75005),2,False,sale,4,3,2,59.8
2250000,G,F,Apartment,Paris 16th (75016),3,False,sale,5,5,3,135.0
1200000,F,A,Apartment,Paris 5th (75005),1,False,sale,6,2,1,66.0
1295000,D,E,Apartment,Paris 5th (75005),3,False,sale,2,3,3,79.0
820000,D,D,Apartment,Paris 5th (75005),1,False,sale,Ground,2,1,53.0
590000,F,E,Apartment,Paris 17th (75017),1,False,sale,2,2,1,41.18
3285000,D,D,Apartment,Paris 7th (75007),3,False,sale,1,6,3,168.0
695000,F,C,Apartment,Paris 17th (75017),1,False,sale,2,2,1,48.04
3100000,E,F,Apartment,Paris 8th (75008),3,False,sale,1,7,3,222.81
550000,E,B,Apartment,Paris 5th (75005),2,False,sale,3,2,2,42.04
895000,F,F,Apartment,Paris 16th (75016),3,False,sale,6,4,3,84.06
1550000,D,D,Apartment,Paris 3rd (75003),2,False,sale,5,3,2,103.18
1450000,C,D,Apartment,Paris 6th (75006),3,False,sale,3,5,3,92.56
1990000,D,E,Apartment,Paris 1st (75001),4,False,sale,Top,4,4,114.03
290000,G,F,Apartment,Paris 6th (75006),1,False,sale,3,1,1,14.15
2450000,D,E,Apartment,Paris 3rd (75003),6,False,sale,1,6,6,182.65
2395000,G,F,Apartment,Paris 7th (75007),2,False,sale,5,5,2,136.0
2925000,D,E,Apartment,Paris 16th (75016),3,False,sale,Ground,6,3,232.67
1350000,D,E,House,Paris 13th (75013),4,False,sale,Ground,6,4,149.17
1780000,C,C,Apartment,Paris 15th (75015),3,False,sale,2,7,3,164.12
2295000,E,E,Apartment,Paris 9th (75009),3,False,sale,2,6,3,169.12
335000,G,E,Apartment,Paris 7th (75007),1,False,sale,7,1,1,19.71
650000,G,F,Apartment,Paris 7th (75007),1,False,sale,3,1,1,41.0
1600000,D,D,Apartment,Paris 4th (75004),3,False,sale,3,4,3,103.04
1090000,E,F,Apartment,Paris 14th (75014),3,False,sale,4,4,3,94.66
2184000,G,F,Apartment,Paris 16th (75016),4,False,sale,3,5,4,155.0
2600000,G,G,Apartment,Paris 6th (75006),3,False,sale,4,8,3,134.15
1105000,D,E,Apartment,Paris 1st (75001),2,False,sale,3,4,2,72.5
70000,D,E,Garage/Parking,Paris 16th (75016),2,False,sale,1,4,2,95.0
1890000,D,E,Apartment,Paris 16th (75016),1,False,sale,2,5,1,116.14
686000,E,E,Apartment,Paris 9th (75009),2,False,sale,2,3,2,59.12
2670000,D,E,Apartment,Paris 6th (75006),3,False,sale,2,8,3,239.26
985000,C,C,Apartment,Neuilly-sur-Seine,2,False,sale,3,3,2,75.72
375000,G,D,Apartment,Paris 17th (75017),1,False,sale,5,2,1,31.21
1295000,E,E,Apartment,Paris 8th (75008),3,False,sale,6,3,3,91.7
450000,G,F,Apartment,Paris 6th (75006),1,False,sale,2,1,1,24.05
870000,G,F,Apartment,Paris 15th (75015),2,False,sale,3,3,2,67.9
2100000,A,A,Apartment,Paris 7th (75007),4,False,sale,1,6,4,146.23
895000,D,E,Apartment,Paris 16th (75016),4,False,sale,2,4,4,75.82
1420000,D,D,Apartment,Paris 16th (75016),2,False,sale,2,5,2,116.23
1890000,C,D,Apartment,Paris 7th (75007),3,False,sale,4,5,3,104.08
1238575,D,E,Apartment,Paris 6th (75006),4,False,sale,1,2,4,88.0
420000,D,E,Apartment,Paris 6th (75006),1,False,sale,4,1,1,25.25
1385000,E,C,Apartment,Paris 7th (75007),2,False,sale,2,3,2,70.0
1295000,E,E,Apartment,Paris 17th (75017),3,False,sale,2,5,3,107.0
3350000,D,E,Apartment,Paris 17th (75017),5,False,sale,2,7,5,270.0
1595000,D,E,Apartment,Paris 17th (75017),2,False,sale,4,4,2,112.79
690000,C,D,Apartment,Paris 7th (75007),1,False,sale,4,2,1,33.01
1490000,D,E,Apartment,Paris 9th (75009),3,False,sale,5,6,3,105.38
2790000,D,E,Apartment,Paris 16th (75016),4,False,sale,4,6,4,206.0
950000,G,C,Apartment,Paris 6th (75006),2,False,sale,5,2,2,52.0
695000,E,B,Apartment,Paris 6th (75006),2,False,sale,5,2,2,35.0
3350000,G,F,Apartment,Paris 7th (75007),5,False,sale,4,6,5,200.0
695000,A,E,Apartment,Paris 16th (75016),2,False,sale,5,2,2,41.0
1150000,D,E,Apartment,Paris 5th (75005),2,False,sale,2,4,2,82.27
2500000,E,B,Apartment,Paris 5th (75005),3,False,sale,4,5,3,131.73
725000,F,C,Apartment,Paris 17th (75017),1,False,sale,5,3,1,54.58
2390000,D,E,Apartment,Paris 1st (75001),2,False,sale,3,5,2,140.04
985000,E,B,Apartment,Paris 5th (75005),1,False,sale,2,3,1,67.12
1500000,G,F,Apartment,Paris 14th (75014),3,False,sale,4,4,3,120.0
1350000,D,C,Apartment,Paris 16th (75016),3,False,sale,5,4,3,94.3
530000,D,E,Apartment,Paris 5th (75005),2,False,sale,6,2,2,38.25
660000,D,E,Apartment,Paris 16th (75016),2,False,sale,4,3,2,60.62
1580000,E,E,Apartment,Paris 15th (75015),3,False,sale,4,5,3,124.84
1490000,G,G,Apartment,Paris 6th (75006),2,False,sale,2,3,2,85.71
1095000,C,D,Apartment,Paris 16th (75016),2,False,sale,1,5,2,106.9
820000,D,E,Apartment,Paris 15th (75015),2,False,sale,Ground,3,2,79.26
1070000,D,E,Apartment,Paris 14th (75014),2,False,sale,2,3,2,78.71
2690000,D,E,Apartment,Paris 7th (75007),3,False,sale,2,5,3,139.13
2650000,D,E,Apartment,Paris 7th (75007),3,False,sale,Ground,5,3,163.7
2257500,C,D,Apartment,Paris 17th (75017),2,False,sale,9,3,2,98.8
2556000,D,E,Apartment,Paris 6th (75006),3,False,sale,3,5,3,135.28
525000,D,D,Apartment,Paris 17th (75017),1,False,sale,4,1,1,31.7
2650000,F,G,Apartment,Paris 7th (75007),2,False,sale,2,4,2,108.0
1390000,E,E,Apartment,Paris 5th (75005),1,False,sale,Ground,5,1,81.5
460000,D,B,Apartment,Paris 16th (75016),2,False,sale,2,4,2,46.0
55000,A,A,Garage/Parking,Paris 16th (75016),2,False,sale,2,4,2,95.0
1350000,G,G,Apartment,Paris 6th (75006),1,False,sale,2,4,1,88.0
2280000,B,C,Apartment,Paris 6th (75006),3,False,sale,4,5,3,116.03
1960000,G,G,Apartment,Paris 17th (75017),3,False,sale,4,6,3,141.08
2750000,F,E,Apartment,Paris 3rd (75003),3,False,sale,2,4,3,122.0
2690000,D,B,Apartment,Paris 17th (75017),6,False,sale,7,6,6,221.9
890000,C,D,Apartment,Paris 16th (75016),2,False,sale,6,2,2,66.53
950000,D,E,Apartment,Paris 3rd (75003),1,False,sale,2,2,1,67.35
1685000,D,E,Apartment,Paris 16th (75016),2,False,sale,6,6,2,122.01
2100000,B,C,Apartment,Paris 6th (75006),1,False,sale,1,4,1,102.44
1650000,D,E,Apartment,Paris 8th (75008),2,False,sale,2,5,2,113.29
2500000,G,G,Apartment,Paris 7th (75007),4,False,sale,3,5,4,130.0
3490000,D,C,Apartment,Paris 15th (75015),4,False,sale,Top,7,4,182.0
1470000,D,E,Apartment,Paris 16th (75016),3,False,sale,1,5,3,112.41
1250000,D,E,Apartment,Paris 16th (75016),2,False,sale,4,5,2,98.16
1895000,G,G,Apartment,Paris 9th (75009),3,False,sale,3,5,3,150.39
1590000,G,G,Apartment,Paris 8th (75008),2,False,sale,3,3,2,82.08
755000,C,D,Apartment,Paris 17th (75017),1,False,sale,1,4,1,58.08
849000,D,E,Apartment,Paris 5th (75005),2,False,sale,3,2,2,61.0
698000,E,B,Apartment,Paris 6th (75006),1,False,sale,5,2,1,45.09
2350000,D,E,Apartment,Paris 16th (75016),4,False,sale,4,6,4,161.1
1260000,D,E,Apartment,Paris 16th (75016),2,False,sale,2,4,2,82.0
1680000,B,C,Apartment,Paris 9th (75009),2,False,sale,3,5,2,124.51
450000,E,F,Apartment,Paris 16th (75016),2,False,sale,3,1,2,31.7
588000,G,C,Apartment,Paris 17th (75017),2,False,sale,3,2,2,40.9
1100000,A,A,Apartment,Paris 6th (75006),2,False,sale,Ground,3,2,71.41
480000,D,E,Apartment,Paris 13th (75013),2,False,sale,6,2,2,42.21
1890000,G,G,Apartment,Paris 7th (75007),2,False,sale,4,4,2,82.72
2790000,D,D,Apartment,Paris 16th (75016),3,False,sale,4,7,3,184.0
2780000,D,A,Apartment,Paris 7th (75007),2,False,sale,4,7,2,168.0
1100000,D,E,Apartment,Paris 5th (75005),1,False,sale,5,4,1,73.12
1390000,D,E,Apartment,Paris 16th (75016),2,False,sale,1,4,2,96.05
2650000,G,G,Apartment,Paris 6th (75006),4,False,sale,1,6,4,176.73
1575000,D,B,Apartment,Paris 6th (75006),2,False,sale,2,2,2,71.52
500000,E,E,Apartment,Paris 13th (75013),2,False,sale,5,2,2,49.0
730000,G,G,Apartment,Paris 7th (75007),2,False,sale,4,2,2,38.07
1890000,B,C,Apartment,Paris 5th (75005),2,False,sale,1,5,2,111.15
3360000,D,E,Apartment,Paris 7th (75007),3,False,sale,4,6,3,160.33
875000,D,A,Apartment,Paris 17th (75017),2,False,sale,1,2,2,64.78
2400000,D,D,Apartment,Paris 10th (75010),3,False,sale,5,5,3,171.01
890000,D,E,Apartment,Paris 17th (75017),1,False,sale,1,4,1,90.0
1850000,E,F,Apartment,Paris 16th (75016),3,False,sale,6,5,3,136.12
3350000,G,G,House,Paris 17th (75017),3,False,sale,Ground,5,3,144.99
2350000,D,E,Apartment,Paris 16th (75016),0,False,sale,10,5,0,158.84
3390000,E,F,Apartment,Paris 16th (75016),6,False,sale,2,7,6,218.0
315000,A,A,Apartment,Paris 17th (75017),1,False,sale,1,1,1,29.9
795000,F,G,Apartment,Paris 9th (75009),1,False,sale,5,3,1,56.68
2000000,G,F,Apartment,Paris 7th (75007),3,False,sale,3,5,3,111.55
795000,E,B,Apartment,Paris 5th (75005),2,False,sale,2,2,2,47.0
1295000,D,E,Apartment,Paris 16th (75016),2,False,sale,4,5,2,109.42
3100000,D,E,Apartment,Paris 17th (75017),5,False,sale,1,7,5,248.0
1420000,D,B,Apartment,Paris 9th (75009),2,False,sale,4,5,2,128.53
850000,F,C,Apartment,Paris 16th (75016),2,False,sale,4,3,2,72.65
2090000,C,D,Apartment,Paris 16th (75016),3,False,sale,Ground,4,3,135.87
855000,A,A,Apartment,Paris 17th (75017),1,False,sale,2,3,1,62.41
1530000,G,G,Apartment,Paris 7th (75007),2,False,sale,5,5,2,108.0
960000,G,G,Apartment,Paris 7th (75007),2,False,sale,1,3,2,63.91
1340000,E,F,Apartment,Paris 17th (75017),2,False,sale,4,5,2,106.5
1430000,E,B,Apartment,Paris 6th (75006),2,False,sale,3,4,2,87.0
1497000,E,F,Apartment,Paris 15th (75015),2,False,sale,4,6,2,123.0
895000,E,B,Apartment,Paris 6th (75006),1,False,sale,1,3,1,58.9
1370000,D,D,Apartment,Paris 16th (75016),3,False,sale,1,5,3,131.26
2500000,D,C,Apartment,Paris 7th (75007),3,False,sale,4,5,3,142.57
1360000,B,C,Apartment,Paris 9th (75009),2,False,sale,5,4,2,101.01
2600000,G,G,Apartment,Paris 8th (75008),3,False,sale,6,6,3,151.87
995000,G,G,Apartment,Paris 8th (75008),1,False,sale,2,3,1,67.0
2595000,G,G,Apartment,Paris 7th (75007),3,False,sale,6,5,3,144.0
1420000,E,C,Apartment,Paris 17th (75017),3,False,sale,9,3,3,101.39
2100000,E,E,Apartment,Paris 6th (75006),2,False,sale,5,4,2,102.37
1095000,C,D,Apartment,Paris 16th (75016),2,False,sale,1,4,2,92.82
700000,E,B,Apartment,Paris 4th (75004),1,False,sale,1,3,1,45.8
895000,G,G,Apartment,Paris 6th (75006),1,False,sale,6,3,1,49.1
1840000,A,A,Apartment,Paris 16th (75016),0,False,sale,3,5,0,132.09
1590000,C,D,Apartment,Paris 16th (75016),3,False,sale,3,5,3,125.86
2100000,E,C,Apartment,Paris 8th (75008),4,False,sale,2,5,4,167.82
995000,D,C,Apartment,Paris 15th (75015),1,False,sale,1,3,1,73.2
995000,D,C,Apartment,Paris 15th (75015),2,False,sale,4,3,2,72.8
85000,A,A,Garage/Parking,Paris 7th (75007),0,False,sale,3,4,0,11.0
2990000,D,D,Apartment,Paris 7th (75007),2,False,sale,4,6,2,173.0
1095000,G,G,Apartment,Paris 8th (75008),2,False,sale,4,3,2,77.61
790000,D,E,Apartment,Paris 6th (75006),2,False,sale,3,3,2,43.05
35200,A,A,Garage/Parking,Paris 6th (75006),2,False,sale,3,4,2,13.0
3180000,D,D,Apartment,Paris 7th (75007),3,False,sale,1,5,3,161.12
1365000,D,D,Apartment,Paris 16th (75016),3,False,sale,8,4,3,102.7
1320000,E,E,Apartment,Paris 7th (75007),1,False,sale,1,3,1,80.4
660000,E,B,Apartment,Paris 9th (75009),2,False,sale,4,2,2,52.82
2195000,E,B,Apartment,Paris 8th (75008),4,False,sale,5,5,4,120.02
1600000,C,D,Apartment,Paris 9th (75009),3,False,sale,4,6,3,112.33
2950000,C,D,Apartment,Paris 14th (75014),5,False,sale,4,7,5,175.12
695000,D,E,Apartment,Paris 16th (75016),2,False,sale,1,2,2,48.2
1790000,C,D,Apartment,Paris 8th (75008),3,False,sale,5,5,3,134.13
1690000,D,F,Apartment,Paris 16th (75016),3,False,sale,2,5,3,140.2
420000,A,B,Apartment,Paris 9th (75009),2,False,sale,1,1,2,33.16
1770000,D,A,Apartment,Paris 16th (75016),3,False,sale,6,5,3,149.0
945000,D,B,Apartment,Paris 16th (75016),2,False,sale,4,4,2,70.0
115000,D,E,Apartment,Paris 17th (75017),0,False,sale,7,1,0,11.17
660000,F,C,Apartment,Paris 15th (75015),2,False,sale,3,3,2,53.0
1690000,C,D,Apartment,Paris 17th (75017),4,False,sale,5,6,4,108.09
1260000,G,G,Apartment,Paris 7th (75007),2,False,sale,6,3,2,74.1
1500000,E,F,Apartment,Paris 6th (75006),3,False,sale,3,4,3,88.23
335000,E,F,Apartment,Paris 5th (75005),0,False,sale,3,1,0,26.1
2155000,E,F,Apartment,Paris 5th (75005),3,False,sale,5,5,3,101.07
1480000,D,E,Apartment,Paris 5th (75005),3,False,sale,1,3,3,99.35
1385000,D,E,Apartment,Paris 16th (75016),0,False,sale,3,4,0,93.4
950000,D,E,Apartment,Paris 16th (75016),2,False,sale,3,3,2,81.0
1230000,D,E,Apartment,Paris 14th (75014),2,False,sale,1,3,2,92.13
925000,E,B,Apartment,Paris 9th (75009),2,False,sale,4,3,2,66.07
1250000,E,F,Apartment,Paris 16th (75016),2,False,sale,5,6,2,116.0
1510000,D,D,Apartment,Paris 15th (75015),3,False,sale,3,4,3,101.0
2194200,D,D,Apartment,Paris 17th (75017),4,False,sale,5,8,4,206.04
3325000,E,D,Apartment,Paris 17th (75017),4,False,sale,3,7,4,260.41
450000,G,G,Apartment,Paris 15th (75015),1,False,sale,Ground,2,1,37.11
696000,F,F,Apartment,Paris 11th (75011),1,False,sale,3,3,1,62.94
770000,D,D,Apartment,Paris 17th (75017),2,False,sale,5,3,2,52.33
1880000,D,E,House,Paris 5th (75005),4,False,sale,Ground,5,4,118.0
550000,D,E,Apartment,Paris 17th (75017),2,False,sale,4,2,2,48.86
2170000,E,E,Apartment,Paris 16th (75016),3,False,sale,4,5,3,153.91
1450000,G,G,Apartment,Paris 8th (75008),1,False,sale,2,4,1,100.7
2340000,E,B,Apartment,Paris 8th (75008),2,False,sale,1,5,2,165.02
1425000,E,D,Apartment,Paris 16th (75016),2,False,sale,4,4,2,129.62
1490000,E,E,Apartment,Paris 13th (75013),2,False,sale,5,5,2,109.52
2490000,E,F,House,Paris 16th (75016),6,False,sale,Ground,8,6,220.0
1730000,D,E,Apartment,Paris 13th (75013),3,False,sale,3,5,3,147.0
1550000,D,E,Apartment,Paris 16th (75016),2,False,sale,2,5,2,124.0
1790000,E,B,Apartment,Paris 6th (75006),3,False,sale,3,4,3,91.3
1850000,D,E,Apartment,Paris 18th (75018),2,False,sale,Top,4,2,115.5
2350000,D,D,Apartment,Paris 6th (75006),3,False,sale,4,6,3,132.25
1650000,C,C,Apartment,Paris 15th (75015),5,False,sale,2,6,5,133.0
1100000,D,D,Apartment,Paris 17th (75017),2,False,sale,5,3,2,99.0
1680000,C,D,Apartment,Paris 7th (75007),2,False,sale,5,4,2,90.0
2200000,D,E,House,Paris 13th (75013),5,False,sale,Ground,7,5,274.95
2100000,F,D,Apartment,Paris 20th (75020),3,False,sale,8,4,3,140.0
2690000,C,D,Apartment,Paris 6th (75006),4,False,sale,5,6,4,161.0
685000,D,A,Apartment,Paris 8th (75008),1,False,sale,3,2,1,41.89
590000,E,B,Apartment,Paris 6th (75006),0,False,sale,4,2,0,41.58
1550000,D,D,Apartment,Paris 8th (75008),2,False,sale,2,4,2,111.37
1290000,D,D,Apartment,Paris 16th (75016),3,False,sale,5,4,3,99.0
950000,D,E,Apartment,Paris 17th (75017),2,False,sale,2,4,2,66.0
2740000,E,E,Apartment,Paris 17th (75017),4,False,sale,2,6,4,204.48
1495000,E,F,Apartment,Paris 5th (75005),2,False,sale,5,4,2,93.34
1030000,D,F,Apartment,Paris 8th (75008),1,False,sale,2,2,1,56.41
1100000,G,G,Apartment,Paris 6th (75006),2,False,sale,Top,3,2,47.35
1295000,D,E,Apartment,Paris 16th (75016),3,False,sale,1,4,3,102.14
1125000,B,E,Apartment,Paris 17th (75017),0,False,sale,5,4,0,90.06
2520000,B,C,Apartment,Paris 5th (75005),4,False,sale,3,5,4,150.09
1789000,C,D,Apartment,Paris 7th (75007),2,False,sale,4,4,2,101.0
2473918,G,G,Apartment,Paris 17th (75017),5,False,sale,2,6,5,193.2
2445000,G,G,Apartment,Paris 17th (75017),3,False,sale,1,5,3,197.8
1790000,G,G,Apartment,Paris 16th (75016),2,False,sale,4,5,2,126.0
1775000,D,E,Apartment,Paris 7th (75007),3,False,sale,3,4,3,111.4
1800000,D,E,Apartment,Paris 4th (75004),3,False,sale,5,5,3,135.0
730000,D,B,Apartment,Paris 16th (75016),2,False,sale,6,3,2,51.54
2190000,D,E,Apartment,Paris 16th (75016),2,False,sale,4,5,2,142.0
1890000,D,E,Apartment,Paris 7th (75007),2,False,sale,7,3,2,81.22
932000,D,B,Apartment,Paris 13th (75013),2,False,sale,1,3,2,74.3
2990000,F,D,Apartment,Paris 7th (75007),3,False,sale,Ground,4,3,90.02
1315000,G,G,Apartment,Paris 8th (75008),4,False,sale,4,4,4,93.88
621000,G,C,Apartment,Paris 17th (75017),1,False,sale,Ground,2,1,51.52
2240000,D,B,Apartment,Paris 8th (75008),2,False,sale,6,5,2,182.0
550000,A,A,Apartment,Paris 16th (75016),1,False,sale,Ground,2,1,39.0
595000,G,G,Apartment,Paris 16th (75016),1,False,sale,6,2,1,48.04
1693000,D,E,Apartment,Paris 15th (75015),4,False,sale,Ground,5,4,144.0
2200000,D,D,House,Paris 5th (75005),5,False,sale,Ground,6,5,144.0
2250000,D,E,Apartment,Paris 16th (75016),2,False,sale,1,7,2,206.04
337000,D,E,Apartment,Paris 7th (75007),1,False,sale,Ground,1,1,20.0
2500000,C,D,Apartment,Paris 6th (75006),4,False,sale,1,6,4,155.22
545000,F,B,Apartment,Paris 18th (75018),2,False,sale,2,2,2,37.27
575000,G,G,Apartment,Paris 8th (75008),1,False,sale,1,2,1,50.54
1195000,D,E,Apartment,Paris 7th (75007),1,False,sale,3,4,1,75.3
3000000,D,B,Apartment,Paris 6th (75006),4,False,sale,3,7,4,201.69
1770000,E,B,Apartment,Paris 9th (75009),3,False,sale,Ground,4,3,82.69
505000,C,D,Apartment,Paris 4th (75004),1,False,sale,4,2,1,34.28
1400000,E,E,Apartment,Paris 15th (75015),2,False,sale,6,4,2,91.0
739000,F,B,Apartment,Paris 16th (75016),1,False,sale,5,3,1,52.85
2485000,E,F,Apartment,Paris 7th (75007),3,False,sale,1,5,3,145.38
1850000,G,G,Apartment,Paris 5th (75005),4,False,sale,1,5,4,128.7
1690000,C,D,Apartment,Paris 7th (75007),1,False,sale,1,4,1,130.24
1590000,G,G,Apartment,Paris 16th (75016),3,False,sale,1,5,3,133.57
925000,C,G,Apartment,Paris 11th (75011),2,False,sale,6,4,2,87.46
1999500,G,G,Apartment,Paris 8th (75008),2,False,sale,1,6,2,170.0
1310000,C,D,Apartment,Paris 6th (75006),2,False,sale,5,2,2,60.32
990000,D,B,Apartment,Paris 1st (75001),1,False,sale,2,2,1,57.01
